cik,company Name
1573386,KP Funds
1573399,Johnson Brett A.
1573429,Pauls Matthew
1573439,KRAMER LOUISE C
1573440,JACKSON ELIZABETH
1573445,Hickox Michelle S
1573449,Oplinger William F
1573461,Brooks David R
1573465,"Punch Micro Cap Partners, LLC"
1573475,Needle Michael N
1573482,Jenkins Douglas F
1573483,Mauger Pierre
1573489,"Consilium Capital Fund, LP"
1573493,Murn Edward J. IV
1573496,Reality Shares ETF Trust
1573505,Murphy Edward H
1573511,Andrews Thomas J
1573512,"Greene Kimberly S,"
1573516,Murphy USA Inc.
1573553,Fischer Seth H. Z.
1573561,McDonnell Eileen C.
1573572,"Park City Capital, LLC"
1573575,"Ohio National Investments, Inc."
1573608,Ambrose Richard F
1573611,Psagot Provident Funds & Pension Ltd.
1573618,Psagot Securities Ltd.
1573622,"SUMMIT MIDSTREAM PARTNERS HOLDINGS, LLC"
1573664,Merchant Thomas C
1573668,Horizons ETFs Management (Canada) Inc.
1573685,Murphy Jennifer
1573686,Johnson Terence
1573698,Eaton Vance Floating-Rate Income Plus Fund
1573715,Stallings James B JR
1573720,"Stilwell Activist Investments, L.P."
1573722,Hoberman Kenneth
1573742,Clarke C. Dwight
1573744,Steurer Philip E.
1573749,Seghezzi Graziano
1573751,Ramirez Carlos J.
1573752,Vizcarrondo Miguel
1573767,HAMILTON LANE ADVISORS LLC
1573776,BML SECURITIES LLC
1573778,"I-BANKERS DIRECT, LLC"
1573779,WHARTON MIDMARKET SECURITIES INC.
1573791,Harvey Mark James
1573830,"Priority Senior Secured Income Management, LLC"
1573876,"Advisory Services Network, LLC"
1573881,Hoskins Roche L Talbott
1573885,PALISADE LONG SHORT ALPHA FUND (DOMESTIC) LLC
1573887,Lighthouse SRI Global Long/Short Fund Ltd
1573913,"Foundry Partners, LLC"
1573914,"DG Value Partners II, LP"
1573946,Citigroup Commercial Mortgage Trust 2013-GCJ11
1573960,MPA Asia Fund LP
1573979,LIQUIDITY FINANCE LP
1573981,"Arrowstreet International Equity - ACWI ex US Fund, a sub-fund of Arrowstreet US Group Trust"
1573998,Poulakidas Dean Michael
1574010,"Lowe Wealth Advisors, LLC"
1574012,"BBR ACTIVE EQUITY - LONG ONLY, LP"
1574013,"BBR ACTIVE EQUITY - LONG ONLY (QP), LP"
1574017,Byrd Heath
1574044,Robertson Karla C
1574068,BUCKLEW JEFFREY D
1574073,"Wasserstein Debt Opportunities Fund, LP"
1574075,Kencel Kenneth J.
1574085,Braemar Hotels & Resorts Inc.
1574088,WINDISCH MATTHEW
1574095,Witt Marshall
1574123,Koster Eric D.
1574135,"Pivotal Software, Inc."
1574155,Barnwell James S III
1574188,Drake Larisa
1574197,"Five Point Holdings, LLC"
1574200,Eckel Jeffrey
1574201,Chuslo Steven
1574203,Rose Nathaniel
1574207,O'Neil Charles
1574218,Dietz Thomas John
1574219,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-LC11
1574220,Herron J Brendan
1574232,Addex Therapeutics Ltd.
1574235,"Pulmatrix, Inc."
1574244,CZ Enhanced Fund Ltd
1574261,Paggiarino Dario A.
1574291,CC Holdings GS V LLC
1574323,"AQR DELTA XN Fund, L.P."
1574359,"Platinum Equity Capital Partners-C III, L.P."
1574366,"BREAKWATER GROUP DISTRIBUTION SERVICES, LLC"
1574408,"LVZ Advisors, Inc."
1574445,Dryden L. Dyson
1574453,FLYING CLOUD SECURITIES LLC
1574454,Caplan Deborah H
1574516,"Bridgewater Optimal Portfolio, Ltd."
1574540,Physicians Realty Trust
1574549,Cross Richard G
1574550,DiGenova Gerald J
1574557,Califf Robert
1574565,Evogene Ltd.
1574572,Ahn Phillip J.
1574579,Svoronos Dawn
1574584,Murray Dennis E Jr
1574589,Curnutte John T
1574591,Dier Mardi
1574593,Sequoia Mortgage Trust 2013-6
1574596,New Home Co Inc.
1574607,GROUNDS WILLIAM WARWICK
1574626,Golder Jill
1574629,Vardeman Ryan L.
1574656,Mathews Michael S
1574659,Turgeon Joseph W.
1574674,"ABD RETIREMENT SERVICES, INC."
1574700,Moore Carol
1574706,Baratta Joseph
1574717,Hengistbury Investment Partners LLP
1574729,Hauser Jan
1574756,Capozzoli Joseph Anthony
1574771,Kobza Joshua
1574773,Goldman Laurie Ann
1574774,"BIOTELEMETRY, INC."
1574791,VanWees Jason
1574815,"BMC STOCK HOLDINGS, INC."
1574819,"Grosvenor Emerging Manager Fund (CI), LP"
1574827,Starkloff Eric Howard
1574858,Riggle Carrie L
1574865,Value Partners Intelligent Funds-China Convergence Fund
1574873,Lucatz David
1574874,Ofir Yehezkel
1574886,"Teewinot Capital Advisers, L.L.C."
1574890,Kingston Brian
1574910,SUCCESS ENTERTAINMENT GROUP INTERNATIONAL INC.
1574914,Starr Robert D.
1574918,Steenbergen Ewout L
1574931,SOVEREIGN GLOBAL ADVISORS LLC
1574932,Townzen Patrick Aaron
1574935,Walker Maria Theresa
1574942,Wallach Stephan
1574947,COMGEST GLOBAL INVESTORS S.A.S.
1574951,Takacs James C
1574979,Smith Michael S
1574998,Dulik Elena
1574999,Kennedy David James
1575023,NANJI FARHAD
1575048,"ATEL 16, LLC"
1575051,Ciner Resources LP
1575054,Bialos Jeffrey P.
1575072,Collins Terrance L
1575075,"Investment Partners, LLC - Hedged Strategies Fund"
1575076,"Investment Partners, LLC - Hedged Strategies Fund II"
1575098,SLM Student Loan Trust 2013-3
1575129,"SEVEN EIGHT CAPITAL, LP"
1575142,"BIOADAPTIVES, INC."
1575151,"TIEMANN INVESTMENT ADVISORS, LLC"
1575173,Peterman Ken Allen
1575176,ONEILL ROBERT E
1575189,"Match Group, Inc."
1575190,GS Mortgage Securities Trust 2013-GCJ12
1575192,"Frazier Healthcare VII-A, L.P."
1575201,"Bain Capital Integral Investors 2008, L.P."
1575202,Gujrathi Sheila
1575205,McClenahan Thomas Samuel
1575229,Dadswell Charles
1575239,"Perigon Wealth Management, LLC"
1575246,"Advantage Health Properties, L.L.C."
1575253,Hawkes Laurie A.
1575268,SEVERN COLIN T
1575295,Allied Corp.
1575301,"Beacon Capital Management, Inc."
1575305,Shonk Lowell A
1575307,SCHELL LYNN CARLSON
1575309,ZAIST MATTHEW R
1575311,Brookfield DTLA Fund Office Trust Investor Inc.
1575329,WILLIS J KEVIN
1575336,Chee Menes
1575342,Graves Christopher B
1575343,Sullivan John Patrick Jr.
1575346,Pollak Matthew Robert
1575360,"GUE Liquidation Companies, Inc."
1575363,Storey Barry L.
1575394,MAILANDER TAD M
1575399,BERLUCCHI SCOTT ANDREW
1575400,DOYLE BRIAN W
1575401,SHANNON WENDY S
1575408,Islam Saqib
1575410,Elliott J. Keith
1575415,Lewis John T.
1575419,Witt Mary John
1575420,Bionovate Technologies Corp.
1575424,Babb James G. III
1575426,Ruddy Jordan B.
1575431,Hegman Kenneth D.
1575434,"Vericity, Inc."
1575443,"Horton Capital Partners, LLC"
1575444,"Horton Capital Management, LLC"
1575452,Cunningham Steven E
1575455,"Cardio Flow, Inc."
1575470,Skrobacz William J
1575480,Rimer Charles J.
1575485,"Inprentus, Inc."
1575492,PEARSON DAVID T.
1575501,Tio Romano
1575503,Majumder I. Bobby
1575505,Bailey Brian D.
1575506,Konig Michael L.
1575515,"Sprouts Farmers Market, Inc."
1575523,Cox Philip C
1575558,Brauchle Gary J
1575563,"RightEye, LLC"
1575581,"Segment Wealth Management, LLC"
1575606,Seidel Richard B.
1575607,Minnick James E.
1575610,Casey Helen Hanna
1575622,Dewhurst E.H.
1575630,Akhavan Chris
1575646,Wright Kelly
1575656,NAPOLITAN RAYMOND S JR
1575659,"Holly Brothers Pictures, Inc."
1575662,Lionstone Capital Management LLC
1575676,Fister Todd W
1575677,FLOSSBACH VON STORCH AG
1575686,COMM 2013-CCRE8 Mortgage Trust
1575697,Vanderhider Hallie A.
1575710,UNION ASSET MANAGEMENT HOLDING AG
1575712,Rohman Thomas P.
1575726,Spitz David J
1575739,GRAY R BRADLEY
1575758,NATHAN JORDE M.
1575771,Eagle Growth & Income Opportunities Fund
1575779,"ICONIQ Strategic Partners, L.P."
1575788,Evanson Brynn
1575793,Energous Corp
1575810,CyrusOne LP
1575815,CyrusOne Finance Corp.
1575828,FRANK'S INTERNATIONAL N.V.
1575833,SEGAL NED D.
1575851,Sika AG/ADR
1575852,Lilly Ventures Fund I LLC
1575854,Ryan John Patrick
1575858,PureBase Corp
1575900,Howell Robert G
1575917,Read Colin L
1575920,"Invesco U.S. Income Fund, L.P."
1575933,Hughes Owen
1575937,Beech Robert P.
1575945,O'Hara Michael P
1575956,Henderson Donna A
1575963,Apperson Eric E.
1575964,Hampton Shelly R.
1575965,"Gaming & Leisure Properties, Inc."
1575969,Avianca Holdings S.A.
1575975,Viabuilt Ventures Inc.
1575987,Haddad Louis S
1575993,"Broad Street Principal Investments, L.L.C."
1575997,Carroll James A
1576013,"DSCO Value Fund, L.P."
1576018,Third Point Reinsurance Ltd.
1576020,Seligsohn Gabi
1576047,WFRBS Commercial Mortgage Trust 2013-C14
1576053,"LVW Advisors, LLC"
1576078,BACARDI III JOAQUIN E
1576079,"AM Global Core Fund, LLC"
1576091,Schwartz Norton A.
1576101,Tanenbaum Robert
1576102,"Blue Fin Capital, Inc."
1576105,Rosamilia Thomas W
1576112,Murdock Robert O.
1576117,Kim Young-Joon
1576128,Smith Michael P.
1576143,Hughes Michael C.
1576148,ALPHA LITHIUM Corp
1576151,"EXENCIAL WEALTH ADVISORS, LLC"
1576161,Neuberger Berman Senior Floating Rate Income Fund LLC
1576169,"Benefitfocus,Inc."
1576178,Cannon Jaime Jackson
1576182,Helms Lloyd W Jr
1576183,Ewens Peter A
1576185,Ray Neville R
1576195,BEECHEM JOSEPH M
1576197,"Strategic Environmental & Energy Resources, Inc."
1576209,Carve CapitalAB
1576221,Grier Eddie Arthur
1576227,RICE TOM
1576257,Psagot Mutual Funds Ltd.
1576259,Miller David A
1576263,"Mirati Therapeutics, Inc."
1576274,HC Partners LLC
1576280,"Guardant Health, Inc."
1576312,deVeer R. Kipp
1576319,Lewis Scott R.
1576340,CENTER COAST BROOKFIELD MLP & ENERGY INFRASTRUCTURE FUND
1576352,"Baring Investment Series, LLC - Barings Focused EAFE Equity Fund"
1576362,Meyers Terence B
1576367,FORUM FUNDS II
1576396,New Vernon Insurance Fund LLC
1576413,IEX SERVICES LLC
1576419,"BlackRock Mortgage Ventures, LLC"
1576422,"D.C. Capital Advisors, Ltd"
1576427,Criteo S.A.
1576457,Holmes John J
1576461,"Apis Deep Value Fund Offshore, Ltd."
1576471,"LibreMax Value Partners, LP"
1576497,OMNI PARTNERS LLP
1576516,Andringa Jason M
1576525,Plutzky Jorge MD
1576529,"Invesco Unit Trusts, Municipal Series 1250"
1576530,"Invesco Unit Trusts, Municipal Series 1249"
1576533,"Invesco Unit Trusts, Municipal Series 1246"
1576534,"Invesco Unit Trusts, Municipal Series 1245"
1576535,"Invesco Unit Trusts, Municipal Series 1244"
1576536,"Invesco Unit Trusts, Municipal Series 1243"
1576537,"Invesco Unit Trusts, Municipal Series 1242"
1576544,"Invesco Unit Trusts, Municipal Series 1235"
1576545,"Invesco Unit Trusts, Municipal Series 1234"
1576547,"Invesco Unit Trusts, Municipal Series 1232"
1576548,"Invesco Unit Trusts, Municipal Series 1231"
1576559,"Invesco Unit Trusts, Municipal Series 1224"
1576560,"Invesco Unit Trusts, Municipal Series 1223"
1576565,"Invesco Unit Trusts, Municipal Series 1218"
1576584,"Aveo Capital Partners, LLC"
1576590,"Cormorant Global Healthcare Fund, LP"
1576591,"Cormorant Global Healthcare Offshore Fund, Ltd."
1576598,"Invesco Unit Trusts, Municipal Series 1214"
1576599,"Invesco Unit Trusts, Municipal Series 1213"
1576600,"Invesco Unit Trusts, Municipal Series 1212"
1576601,"Invesco Unit Trusts, Municipal Series 1211"
1576602,"Invesco Unit Trusts, Municipal Series 1210"
1576605,"Invesco Unit Trusts, Municipal Series 1207"
1576606,"Invesco Unit Trusts, Municipal Series 1206"
1576610,"Invesco Unit Trusts, Municipal Series 1202"
1576611,"Invesco Unit Trusts, Municipal Series 1201"
1576644,Lown Jeffrey B
1576647,de Miguel Posada Juan Fernando
1576654,"Rikoon Group, LLC"
1576686,HOSTETTER SHANE
1576690,Gallagher Hugh J.
1576698,Galvin William
1576707,Veritas Investment Management LLP
1576709,Sequoia Mortgage Trust 2013-7
1576714,"Opendorse, Inc."
1576728,Farley Brian
1576729,McDaniel Chad A.
1576747,"Northeast Retirement Services, LLC"
1576762,"Advisory Alpha, LLC"
1576789,Wix.com Ltd.
1576790,Flynn Conor C
1576821,Stier Eric
1576832,MC-Five Mile Commercial Mortgage Finance LLC
1576834,ROTHER CHRISTINA V.
1576839,TROKA MATTHEW A.
1576841,Palisades Safety & Insurance Association
1576843,Hood Amy
1576853,Freeport-McMoRan Oil & Gas LLC
1576867,Hawthorne Douglas D.
1576871,Vistry Group PLC/ADR
1576873,AMERICAN BATTERY METALS CORP
1576884,SHEARER RICHARD J
1576891,"Pillar Pharmaceuticals III, L.P."
1576903,Welzenbach Mark Joseph
1576905,Blumofe Robert
1576914,MiX Telematics Ltd
1576918,Buckley John L
1576921,Scott Nicholas N. Jr.
1576926,Johnson Timothy D
1576931,Mais Stephen M
1576939,Deoras Mukul
1576940,"Century Communities, Inc."
1576942,"Stitch Fix, Inc."
1576945,Tsourapas Panagiotis
1576954,Ma Adrianna
1576956,Dumbleton Sonia Marie
1576985,Ribieras JeanMichel
1576996,Citadel Advisors II LLC
1577001,W.G. Shaheen & Associates DBA Whitney & Co
1577010,NOMURA GLOBAL FINANCIAL PRODUCTS INC
1577016,Pascarelli Charles F
1577019,EverBank
1577029,Stencel Debra Noreen
1577034,Gould Robert J
1577041,Somayajula Gopichand
1577048,Spurbeck Mark
1577057,DePorter Michael J
1577061,Sandrock Alfred
1577064,Finch Norman D. Jr.
1577066,Winkelmann Thomas
1577074,Fedders Matthew E.
1577084,Rogers Hartley R.
1577126,Miller David
1577133,Greenwoods Asset Management Ltd
1577134,"Terra Income Fund 6, Inc."
1577147,Moffatt Laurie Norton
1577154,"Genesis BR, LLC"
1577158,Ettinger Michael S
1577159,Gerson Brian
1577160,BlueMountain Montenvers Master Fund SCA SICAV-SIF
1577185,Valencia Technologies Corp
1577215,ROBINSON TIMOTHY G
1577216,"APERIMUS CAPITAL, LLC"
1577222,Barney David C
1577230,"Retail Opportunity Investments Partnership, LP"
1577235,Tai Pin
1577239,Thiede Jeffrey S
1577274,Eyl Steven M.
1577289,Bast Christopher J
1577296,Swinehart Julie
1577310,Sequoia Mortgage Trust 2013-8
1577311,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C10
1577313,"National Cooperative Bank, N.A."
1577345,Peterson Michael Lawrence
1577358,McClure Beverley J.
1577359,Nash Kevin C
1577360,Gillman Joan H
1577363,Gray Jason
1577368,"QTS Realty Trust, Inc."
1577373,COSLETT JEFFREY G
1577374,Murphy Scott
1577379,Downing Steven R
1577380,McCarthy Shane
1577390,SCHRADER WILLIAM G.
1577394,Metcalf-Kupres Kimberley
1577401,HSBC Global Asset Management (USA) Inc.
1577428,COLLIGAN ROBERT S
1577437,Ardmore Shipping Corp
1577445,ScoutCam Inc.
1577452,Thomas Jennifer L.
1577476,Carter Russell Davis III
1577486,Shaffer David M
1577492,"Korea Value Opportunity Fund, LP"
1577511,Bursaw Oil LLC
1577519,Brown Troy R.
1577523,Alliance Energy LLC
1577524,Sarissa Capital Management LP
1577530,Sarissa Capital Offshore Master Fund LP
1577536,Cascade Kelly Holdings LLC
1577544,Roman Michael F
1577545,JPMBB Commercial Mortgage Securities Trust 2013-C12
1577552,Alibaba Group Holding Ltd
1577556,Burke John E
1577579,Barings Funds Trust
1577594,BOROUGHS TIMOTHY ALAN
1577598,Posze James L Jr
1577601,Larrimer Karen L.
1577608,Gormley Debra A.
1577619,AXA Investment Managers Paris
1577650,Celgene European Investment Co LLC
1577658,MULTI-ADVISOR FUNDS INTERNATIONAL FUND - ROBERT W. BAIRD & CO. INC. (CHAUTAUQUA CAPITAL MANAGEMENT GROUP)
1577662,RINGSTED SEAN
1577670,Ladder Capital Corp
1577760,BEMENT ROBERT S
1577773,Willingdon Wealth Management
1577774,VGI Partners Ltd
1577791,Oaktree Strategic Income Corp
1577806,SQUADRA INVESTMENTS - GESTAO DE RECURSOS LTDA.
1577826,ESTEP MICHELE B
1577827,Ivanov Penko Krassimir
1577836,CELINI ALBERINO J
1577882,Vortex Blockchain Technologies Inc.
1577887,Kleckner James J.
1577890,Foley Todd A
1577916,"Premier, Inc."
1577919,"Yorktown Energy Partners X, L.P."
1577920,Veritas Investment Management (UK) Ltd
1577928,"BCI SECURITIES, INC."
1577929,HSBC Global Asset Management(Taiwan)Limited
1577960,"Revel Spirits, Inc"
1577966,"Corporate Office Properties, L.P."
1577976,"Voya Holdings, Inc."
1577978,"African Resource Group, Inc."
1577998,"BEAUTYLISH, INC."
1578047,Bode Christopher D
1578123,Cava James J Jr
1578141,Power Carlos
1578147,DOSSETT JEFFREY
1578174,Taylor Brett J.
1578177,Hood River Capital Management LLC
1578181,Sable David M.
1578187,Dunn Stephen C.
1578197,Liuzzi Matthew C
1578200,Schenkein David P
1578214,Vantage Driller VI Co.
1578217,John Sharon Price
1578225,Jandro Robert J
1578226,Battey Brenda J
1578242,"Circle Wealth Management, LLC"
1578258,"BILLINGS CAPITAL MANAGEMENT, LLC"
1578285,TAYLOR RHONDA
1578299,"DLD Asset Management, LP"
1578302,Colorescience Inc
1578307,Wisniewski Raphael
1578308,Rochelle Martha
1578327,"DCA Asset Management, Inc."
1578332,"Series E-MidOcean Absolute Return Credit, a series of Green Square Private Investment Partners, LLC"
1578333,Zelenkofske Steven
1578337,LUNAK LESLIE
1578348,"Investcorp Credit Management BDC, Inc."
1578362,Schaefer Kathy A
1578368,Harbaugh Matthew K
1578370,"Madrona Financial Services, LLC"
1578371,Gherson Diane J
1578382,Gear Jonathan
1578385,"ANTARCTICA ADVISORS, LLC"
1578388,STEWARD SECURITIES GROUP LLC
1578408,Leschly Nick
1578422,GS Mortgage Securities Trust 2013-GC13
1578423,WFRBS Commercial Mortgage Trust 2013-C15
1578438,Alviti Paulette
1578443,FirstEnergy Ohio PIRB Special Purpose Trust 2013
1578453,Dynagas LNG Partners LP
1578455,Khanuja Satbir
1578456,Samis Michael S.
1578472,"Cerebellum GP, LLC"
1578490,Penegor Todd Allan
1578492,Connolly Michael Colin
1578493,Detlefsen Michael
1578512,HACKER MARK S.
1578514,Prawer Arik
1578531,Nolan Stephen A
1578533,COMM 2013-CCRE9 Mortgage Trust
1578535,Carter Aron M
1578536,Nackley John G Sr
1578544,Vazquez Raul
1578545,Hilk Jane S
1578546,Kluger Joseph E
1578554,Brafman Lester Raymond
1578557,Meristem Global Equity Fund LLC
1578574,Mitchell Peter C.
1578575,Schwartz Jill Fortinsky
1578579,BlueMountain Montenvers GP S.a.r.l.
1578620,Alcentra Capital Corp
1578621,LMR Partners LLP
1578652,Morrison Lance A.
1578670,Yeagy Brent L
1578684,"Abdiel Capital Advisors, LP"
1578687,"NeuroTronik, Inc."
1578696,Davidson David
1578700,Dunwoody Ann E.
1578708,Theriot Stephen W.
1578732,"Marcus & Millichap, Inc."
1578735,National General Holdings Corp.
1578746,Seiler Joseph C
1578752,Langhenry Joseph P
1578765,Hall Brian Michael
1578767,Kavanaugh William Michael
1578768,Gonyer David A
1578770,D'Onofrio Matthew J
1578771,Hambleton Julie
1578776,"PRUDENTIAL BANCORP, INC."
1578777,MicroVest EDF LP
1578783,"Western Asset Macro Opportunities Direct Feeder Fund, L.L.C."
1578804,Zangerle John Adam
1578823,Sullivan Ryan T
1578827,Call Gregory L.
1578828,Masih Ashish
1578845,Allergan plc
1578850,Almstead Neil Gregory
1578852,Boulding Mark Elliott
1578888,Glover Nicholas
1578897,Goudet Olivier
1578898,Shum Steve
1578926,Skiadas Anthony T
1578928,Pedreiro Sergio
1578939,Kaufman Jules
1578945,Lifescape LLC
1578962,Peltz Stuart Walter
1578964,BOW STREET LLC
1578965,Koppel Adam
1578973,"TRV GP, LLC"
1578984,HSBC International Trustee Ltd
1578985,Cumberland Partners Ltd
1578987,StoneCastle Financial Corp.
1578991,Sotos Christopher S
1579003,Jacobson Allan Steven
1579009,Price Brandon
1579010,"Life On Earth, Inc."
1579026,TOWER ONE WIRELESS CORP.
1579042,STRYKER DAVID M
1579044,Agnaten SE
1579048,"Series F - AgAmerica Lending Fund, a Series of Green Square Private Investment Partners, LLC"
1579053,Crosby Advisors LLC
1579055,Hollister John C
1579077,SNOWE OLYMPIA J.
1579081,"Yiheng Capital Partners, L.P."
1579089,Smith Bradley E.
1579095,"COMMUNITYAMERICA FINANCIAL SOLUTIONS, LLC"
1579104,Chong David Cheung Hyen
1579111,RDL FINANCIAL INC
1579114,"MIXMODE, INC. MIXMODE, INC."
1579134,JAB Holdings B.V.
